depth
-0.028446
-0.030768
-0.031878
-0.03531
-0.03864
-0.040154
-0.03975
-0.040861
-0.03864
-0.03753
-0.03531
-0.03753
-0.032988
-0.032988
-0.032988
-0.031878
-0.031878
-0.030768
-0.030768
-0.030768
-0.028446
-0.027336
-0.031878
-0.030768
-0.031878
-0.03531
-0.03864
-0.043182
-0.045402
-0.051054
-0.054486
-0.058927
-0.060037
-0.063468
-0.064579
-0.063468
-0.062358
-0.060037
-0.060037
-0.053275
-0.051054
-0.043586
-0.03753
-0.032282
-0.02552
-0.016436
-0.010784
-0.0059396
-0.0013979
0.0008225
0.0031438
0.0053642
0.0064744
0.0064744
0.0049605
0.0060707
0.0072819
0.0053642
0.0053642
0.004254
-0.00028771
0.0031438
0.0008225
-0.00028771
0.0031438
0.0075846
0.011016
0.014347
0.02121
0.027972
0.032413
0.033624
0.035844
0.034734
0.034734
0.034734
0.036955
0.033624
0.029082
0.026761
0.02121
0.016668
0.012126
0.0087958
0.004254
0.0053642
0.0053642
0.0064744
0.011016
0.015558
0.017778
0.02454
0.034734
0.041496
0.050479
0.059562
0.067435
0.070866
0.074197
0.078739
0.079849
0.077628
0.078739
0.076518
0.073087
0.069655
0.064003
0.057241
0.050479
0.041496
0.034734
0.027972
0.02343
0.017778
0.019999
0.02343
0.031303
0.046038
0.0528
0.05391
0.057241
0.061783
0.060673
0.062893
0.059562
0.0528
0.043717
0.036955
0.02454
0.016668
0.004254
-0.0081601
-0.018354
-0.026226
-0.034098
-0.03531
-0.034098
-0.029658
-0.022895
-0.016436
-0.0029118
0.0083921
0.019696
0.03322
0.039579
0.053103
0.058755
0.066627
0.072279
0.076114
0.079041
0.081363
0.080252
0.076114
0.071573
0.0637
0.053507
0.048965
0.043313
0.038872
0.039982
0.042203
0.047855
0.053507
0.064811
0.076114
0.090749
0.10205
0.11669
0.12799
0.13475
0.14041
0.14273
0.14606
0.14384
0.14232
0.13556
0.1288
0.1186
0.10841
0.098218
0.085803
0.080252
0.069655
0.066224
0.064407
0.064003
0.067435
0.074197
0.083179
0.094483
0.10801
0.12274
0.13627
0.14868
0.15887
0.16453
0.17129
0.17462
0.17351
0.17351
0.16564
0.15615
0.14152
0.13021
0.11447
0.098621
0.085097
0.074903
0.065921
0.062489
0.061783
0.064003
0.069655
0.074197
0.083179
0.093373
0.10579
0.1182
0.12718
0.13173
0.13738
0.14192
0.14081
0.13405
0.12496
0.11477
0.097511
0.082776
0.071573
0.052296
0.037661
0.026357
0.019595
0.013943
0.010612
0.016264
0.020705
0.029789
0.042203
0.053507
0.070362
0.091859
0.1076
0.12234
0.13253
0.14263
0.14828
0.1505
0.14939
0.14374
0.13808
0.12799
0.11558
0.10205
0.089538
0.076014
0.067031
0.061379
0.057947
0.057947
0.063599
0.069251
0.079445
0.089538
0.10205
0.11326
0.12688
0.13808
0.14828
0.15393
0.15736
0.15504
0.15282
0.14606
0.13475
0.12123
0.1076
0.098218
0.085803
0.070362
0.055727
0.043313
0.037661
0.030899
0.026357
0.027165
0.030495
0.036147
0.041799
0.053103
0.064407
0.079041
0.091455
0.10044
0.1073
0.10952
0.11063
0.10609
0.10427
0.096401
0.084693
0.0745
0.059865
0.047855
0.036551
0.025247
0.018485
0.015053
0.012833
0.016264
0.020705
0.026357
0.037661
0.047855
0.058351
0.070765
0.085501
0.097915
0.1069
0.11255
0.11255
0.10912
0.10468
0.096704
0.086611
0.076417
0.061783
0.045937
0.028678
0.010612
-0.0052332
-0.014216
-0.020978
-0.024409
-0.022088
-0.017647
-0.009674
-0.0029118
0.010612
0.023027
0.035441
0.046745
0.054617
0.06471
0.069251
0.070362
0.067031
0.059159
0.052296
0.037661
0.025247
0.010612
-0.004123
-0.016133
-0.025116
-0.031878
-0.032988
-0.030768
-0.027437
-0.021785
-0.0093712
0.0008225
0.013237
0.025651
0.042606
0.053809
0.066224
0.074197
0.080959
0.082069
0.080959
0.081363
0.075711
0.068949
0.061783
0.051589
0.039175
0.030192
0.019999
0.0075846
-0.00028771
-0.0093712
-0.010481
-0.0081601
-0.0059396
0.0041531
0.016567
0.030192
0.045937
0.060673
0.078739
0.094483
0.10357
0.11144
0.11477
0.11366
0.1069
0.096704
0.085501
0.073087
0.066224
0.051589
0.041395
0.034633
0.031303
0.02343
0.022219
0.02343
0.027871
0.033523
0.042606
0.052699
0.062893
0.073087
0.08429
0.094483
0.10236
0.10801
0.10912
0.10912
0.10468
0.095593
0.086611
0.079849
0.069655
0.056131
0.043717
0.033523
0.018889
0.009805
0.0019327
-0.0037192
-0.0037192
-0.002609
0.0030429
0.010612
0.024137
0.035441
0.045533
0.059159
0.072683
0.078739
0.083179
0.087721
0.087721
0.082069
0.071875
0.062893
0.048258
0.036955
0.02343
0.015457
0.0041531
-0.002609
-0.0070499
-0.011592
-0.0093712
-0.0037192
0.0008225
0.011016
0.022219
0.038065
0.050479
0.067435
0.079849
0.092263
0.10014
0.10468
0.10579
0.10468
0.099025
0.093373
0.085501
0.075307
0.062893
0.055727
0.047855
0.038771
0.030899
0.024137
0.026357
0.025247
0.026357
0.030899
0.037661
0.045533
0.054617
0.062489
0.073793
0.083179
0.089941
0.097915
0.095593
0.088831
0.08429
0.074197
0.067435
0.057947
0.051185
0.042203
0.032009
0.020705
0.014347
0.0053642
0.0008225
-0.0037192
-0.0037192
-0.002609
0.0019327
0.012126
0.021109
0.031706
0.040689
0.050883
0.056534
0.062186
0.068949
0.074601
0.074601
0.073087
0.070765
0.064003
0.059461
0.052699
0.047047
0.041395
0.036955
0.030192
0.026761
0.021109
0.018889
0.021916
0.019595
0.021109
0.026761
0.035844
0.042606
0.049369
0.053809
0.056131
0.059461
0.057241
0.053809
0.048258
0.041395
0.036955
0.026761
0.022219
0.012126
0.0053642
-0.0013979
-0.0078573
-0.01684
-0.022492
-0.029254
-0.031474
-0.030364
-0.028144
-0.022492
-0.01795
-0.013509
-0.0066461
-0.0022053
0.0012262
0.0057679
0.0068781
0.0057679
0.0057679
0.0057679
0.0023364
-0.0010951
-0.0022053
-0.0078573
-0.011188
-0.01684
-0.023602
-0.025923
-0.027034
-0.029254
-0.028144
-0.022492
-0.020574
-0.016133
-0.0093712
0.000116
0.0068781
0.01475
0.018081
0.019292
0.021513
0.021513
0.018081
0.016971
0.015861
0.011319
0.0079883
0.0045568
-0.0010951
-0.0055359
-0.011188
-0.013509
-0.01906
-0.022492
-0.02552
-0.02552
-0.02774
-0.02663
-0.02663
-0.020978
-0.019868
-0.014216
-0.011995
-0.0085638
-0.0063434
-0.0029118
-0.0018016
-0.0018016
0.00041878
0.00041878
0.00041878
-0.0018016
-0.0051322
-0.010784
-0.011995
-0.014619
-0.020271
-0.024712
-0.024712
-0.029254
-0.033796
-0.031474
-0.031474
-0.029254
-0.031474
-0.033796
-0.033796
-0.037126
-0.039448
-0.043888
-0.050651
-0.054082
-0.056
-0.060441
-0.064982
-0.064982
-0.067203
-0.072855
-0.077396
-0.083048
-0.08981
-0.096573
-0.098793
-0.10111
-0.10444
-0.10333
-0.10556
-0.10556
-0.10333
-0.10222
-0.10222
-0.1
-0.097683
-0.097683
-0.092031
-0.08759
-0.084158
-0.077396
-0.076286
-0.070634
-0.067203
-0.064982
-0.062762
-0.05933
-0.05822
-0.056
-0.054789
-0.051458
-0.050348
-0.049238
-0.045806
-0.040154
-0.037934
-0.036823
-0.033392
-0.034502
-0.034502
-0.040154
-0.043586
-0.046916
-0.046916
-0.046916
-0.045806
-0.045806
-0.043586
-0.043586
-0.043586
-0.044696
-0.048026
-0.052568
-0.05822
-0.061551
-0.067203
-0.069524
-0.072855
-0.072855
-0.079617
-0.081938
-0.086379
-0.090921
-0.093141
-0.094352
-0.098793
-0.094352
-0.095462
-0.092031
-0.090921
-0.085269
-0.083048
-0.076286
-0.075176
-0.069524
-0.068414
-0.067203
-0.063872
-0.063872
-0.061551
-0.063872
-0.067203
-0.063872
-0.064982
-0.067203
-0.069524
-0.073965
-0.076286
-0.080828
-0.084158
-0.083048
-0.085269
-0.084158
-0.080828
-0.075176
-0.072855
-0.067203
-0.067203
-0.066092
-0.064982
-0.067203
-0.068414
-0.069524
-0.071744
-0.071744
-0.075882
-0.078507
-0.081938
-0.085269
-0.086379
-0.0887
-0.08981
-0.090921
-0.090921
-0.092031
-0.090921
-0.085269
-0.083048
-0.077396
-0.071744
-0.068414
-0.05933
-0.056
-0.049238
-0.050348
-0.046916
-0.045806
-0.044696
-0.042374
-0.043586
-0.041264
-0.045806
-0.048026
-0.051458
-0.05933
-0.064982
-0.072855
-0.077396
-0.085269
-0.0887
-0.086379
-0.085269
-0.085269
-0.078507
-0.070634
-0.066092
-0.061551
-0.05822
-0.061551
-0.060441
-0.060441
-0.061551
-0.062762
-0.067203
-0.072855
-0.077396
-0.082645
-0.086379
-0.092838
-0.09849
-0.10293
-0.10788
-0.10969
-0.1101
-0.10788
-0.10444
-0.098793
-0.092031
-0.083048
-0.072855
-0.063872
-0.057816
-0.049238
-0.043586
-0.040154
-0.033392
-0.031172
-0.02663
-0.02552
-0.02885
-0.03753
-0.041264
-0.049238
-0.05711
-0.062762
-0.066092
-0.072855
-0.076286
-0.075176
-0.072855
-0.067203
-0.060441
-0.052568
-0.042072
-0.03753
-0.034098
-0.029658
-0.028446
-0.020574
-0.011592
-0.016032
-0.020574
-0.025116
-0.031878
-0.03975
-0.048834
-0.057816
-0.06801
-0.07023
-0.076993
-0.079314
-0.082645
-0.082645
-0.076993
-0.074772
-0.071341
-0.062358
-0.056706
-0.051054
-0.044292
-0.03975
-0.03531
-0.030768
-0.02996
-0.02885
-0.031172
-0.032282
-0.037934
-0.048026
-0.054789
-0.064982
-0.073965
-0.081938
-0.08759
-0.094352
-0.098793
-0.096573
-0.093141
-0.08981
-0.081938
-0.075176
-0.067203
-0.05933
-0.050348
-0.043586
-0.040154
-0.034502
-0.031172
-0.029658
-0.033392
-0.036823
-0.040154
-0.046916
-0.054789
-0.064982
-0.075176
-0.084158
-0.08981
-0.096976
-0.096976
-0.096573
-0.094352
-0.090214
-0.082241
-0.073258
-0.061954
-0.04954
-0.038337
-0.028144
-0.014619
-0.0078573
0.000116
0.0045568
0.0090986
0.010209
0.0090986
0.0034466
-0.0055359
-0.012298
-0.023602
-0.030364
-0.037126
-0.04732
-0.050651
-0.051862
-0.050651
-0.0451
-0.039448
-0.030364
-0.01795
-0.010078
0.000116
0.0079883
0.01475
0.019292
0.022623
0.029385
0.032817
0.035037
0.029385
0.027165
0.019292
0.010209
0.0012262
-0.0078573
-0.012298
-0.01906
-0.024712
-0.029254
-0.033796
-0.032685
-0.031474
-0.027034
-0.020271
-0.011188
-0.0044257
0.0045568
0.01475
0.022623
0.030495
0.036147
0.039579
0.041799
0.04301
0.038468
0.032817
0.023733
0.01475
0.0023364
-0.011188
-0.01906
-0.027034
-0.030364
-0.033796
-0.033796
-0.028144
-0.024712
-0.01684
-0.0078573
0.0012262
0.0079883
0.01364
0.019292
0.024944
0.028275
0.029385
0.027165
0.020402
0.011319
0.0012262
-0.010078
-0.021382
-0.034906
-0.043888
-0.054082
-0.059734
-0.066496
-0.066496
-0.065386
-0.063065
-0.056302
-0.04843
-0.041668
-0.031474
-0.024006
-0.011592
-0.0037192
0.0041531
0.014347
0.018889
0.022219
0.022219
0.021109
0.014347
0.0041531
-0.0070499
-0.019464
-0.034199
-0.045402
-0.054082
-0.060844
-0.060844
-0.058624
-0.056302
-0.050651
-0.0451
-0.038337
-0.029254
-0.020271
-0.0089675
-0.0033155
0.0034466
0.0090986
0.011319
0.011319
0.0068781
0.0034466
-0.0033155
-0.011188
-0.023602
-0.032685
-0.041668
-0.050651
-0.060844
-0.065386
-0.066496
-0.066496
-0.065386
-0.058624
-0.052972
-0.0451
-0.034906
-0.021382
-0.011188
-0.0010951
0.010209
0.020402
0.029385
0.033927
0.038468
0.033927
0.029385
0.019292
0.0057679
-0.011188
-0.023602
-0.038337
-0.04843
-0.058624
-0.065386
-0.071038
-0.068717
-0.066496
-0.057514
-0.049238
-0.040154
-0.02996
-0.016436
-0.0051322
0.0060707
0.016264
0.018485
0.023027
0.023027
0.020806
0.015154
0.0083921
-0.0029118
-0.016436
-0.02774
-0.036823
-0.046916
-0.05822
-0.068414
-0.073965
-0.075176
-0.075176
-0.071744
-0.064982
-0.05933
-0.051458
-0.040154
-0.02996
-0.01795
-0.0089675
-0.00069142
0.0038503
0.0057679
0.0072819
0.0049605
-0.00069142
-0.011995
-0.023198
-0.034502
-0.046916
-0.05822
-0.068414
-0.076286
-0.078507
-0.079617
-0.077396
-0.071744
-0.067203
-0.061551
-0.051458
-0.041264
-0.02996
-0.016032
-0.0025081
0.004254
0.009906
0.012126
0.009906
0.011016
0.0064744
-0.0036183
-0.011592
-0.012702
-0.02663
-0.037934
-0.046916
-0.052568
-0.05822
-0.062762
-0.061551
-0.054789
-0.050348
-0.037934
-0.02774
-0.017546
-0.0051322
0.0072819
0.020806
0.03433
0.042203
0.047855
0.047855
0.043313
0.037661
0.026458
0.012833
-0.0018016
-0.013106
-0.02552
-0.037934
-0.043586
-0.051458
-0.05933
-0.05711
-0.053678
-0.051458
-0.044696
-0.039044
-0.032282
-0.022088
-0.013106
0.00041878
0.0072819
0.011723
0.017375
0.018485
0.015154
0.016264
0.0083921
0.0049605
-0.0051322
-0.017546
-0.029254
-0.040558
-0.04732
-0.055192
-0.061954
-0.065386
-0.066496
-0.061954
-0.056302
-0.049944
-0.039851
-0.034199
-0.021785
-0.011592
-0.0013979
0.012126
0.016567
0.020402
0.020402
0.016971
0.01253
0.0045568
-0.0078573
-0.01684
-0.025923
-0.037126
-0.0451
-0.04843
-0.055192
-0.056706
-0.056706
-0.056706
-0.052972
-0.04954
-0.038337
-0.028144
-0.021382
-0.011188
-0.0010951
0.010209
0.018081
0.024944
0.030495
0.028275
0.028275
0.022219
0.014347
0.0053642
-0.0081601
-0.019464
-0.028547
-0.03642
-0.044292
-0.051054
-0.053376
-0.057816
-0.054486
-0.049944
-0.045806
-0.040154
-0.031172
-0.019868
-0.0074536
0.0008225
0.009805
0.013237
0.015457
0.013237
0.0075846
0.0019327
-0.0081601
-0.018354
-0.030768
-0.040961
-0.051054
-0.063468
-0.06912
-0.076993
-0.081534
-0.084966
-0.086076
-0.086076
-0.083755
-0.080424
-0.076993
-0.0669
-0.058624
-0.050651
-0.039448
-0.036016
-0.028144
-0.022492
-0.020271
-0.020271
-0.020271
-0.023602
-0.030768
-0.03642
-0.042072
-0.051054
-0.055596
-0.062358
-0.0669
-0.071442
-0.0669
-0.06579
-0.062358
-0.056706
-0.049944
-0.039851
-0.029658
-0.020574
-0.012702
-0.0081601
-0.0059396
-0.0048294
-0.0081601
-0.013812
-0.018354
-0.024006
-0.029658
-0.03753
-0.047724
-0.052164
-0.059028
-0.064579
-0.07023
-0.075479
-0.07891
-0.082241
-0.081131
-0.075479
-0.071038
-0.066496
-0.063065
-0.058624
-0.041668
-0.025923
-0.023602
-0.021382
-0.01684
-0.014619
-0.012298
-0.010078
-0.011188
-0.013509
-0.014619
-0.013509
-0.011188
-0.01573
-0.01573
-0.021382
-0.021382
-0.01906
-0.020271
-0.020271
-0.01573
-0.0089675
-0.0033155
0.0012262
0.010209
0.01253
0.016971
0.020402
0.021513
0.021513
0.019292
0.01475
0.011319
0.0079883
0.0045568
0.000116
-0.004022
-0.010784
-0.018757
-0.023198
-0.02885
-0.037934
-0.044696
-0.044696
-0.045806
-0.044696
-0.046916
-0.043586
-0.039044
-0.033392
-0.02774
-0.019868
-0.014216
-0.009674
-0.0029118
0.0027401
0.0049605
0.0072819
0.0095023
0.0083921
0.0083921
0.0083921
0.0060707
0.0060707
0.0049605
0.0016299
-0.0018016
-0.004022
-0.0051322
-0.004022
-0.00069142
0.0027401
0.0049605
0.011723
0.011723
0.012833
0.017375
0.016264
0.015154
0.018485
0.016264
0.016264
0.019696
0.018485
0.014044
0.011723
0.010612
0.0038503
-0.004022
-0.013106
-0.018757
-0.023198
-0.02996
-0.034502
-0.039044
-0.041264
-0.043586
-0.040861
-0.040154
-0.040154
-0.036823
-0.032282
-0.02996
-0.02552
-0.020978
-0.018757
-0.014216
-0.013106
-0.0085638
-0.0085638
-0.0063434
-0.0051322
-0.0074536
-0.0063434
-0.0085638
-0.011995
-0.011995
-0.015326
-0.016436
-0.017546
-0.014216
-0.014216
-0.015326
-0.014216
-0.017546
-0.014216
-0.013106
-0.014216
-0.011995
-0.0074536
-0.0029118
0.0016299
0.0016299
0.0049605
0.0049605
0.0060707
0.0038503
0.0016299
-0.0051322
-0.009674
-0.013106
-0.023198
-0.02996
-0.037934
-0.043586
-0.048026
-0.052568
-0.052568
-0.054789
-0.050348
-0.048026
-0.041264
-0.034502
-0.02663
-0.018757
-0.010784
0.00041878
0.0027401
0.0083921
0.0095023
0.010612
0.014044
0.011723
0.010612
0.0060707
0.0038503
-0.004022
-0.0063434
-0.010784
-0.014619
-0.01906
-0.027034
-0.027034
-0.030364
-0.031474
-0.032685
-0.031474
-0.027034
-0.019868
-0.016436
-0.0085638
-0.00069142
0.00041878
0.0016299
0.0016299
0.00041878
-0.0051322
-0.0085638
-0.013106
-0.022088
-0.031172
-0.040154
-0.054789
-0.064982
-0.071744
-0.079617
-0.085269
-0.0887
-0.085269
-0.083048
-0.079617
-0.075176
-0.062762
-0.054789
-0.041264
-0.02996
-0.019868
-0.009674
-0.0051322
0.00041878
0.0027401
0.0016299
0.00041878
-0.00069142
-0.0029118
-0.0063434
-0.010784
-0.013106
-0.024409
-0.02996
-0.035612
-0.040154
-0.042374
-0.041264
-0.040154
-0.035612
-0.02663
-0.017546
-0.0085638
0.0038503
0.015154
0.019696
0.024137
0.027568
0.029789
0.030899
0.029789
0.021916
0.014044
0.00041878
-0.015326
-0.031172
-0.044696
-0.05822
-0.070634
-0.083048
-0.08981
-0.093141
-0.095462
-0.090921
-0.084158
-0.077396
-0.068414
-0.05822
-0.050348
-0.042374
-0.032282
-0.024409
-0.019868
-0.018757
-0.017546
-0.024409
-0.02996
-0.034502
-0.043586
-0.052568
-0.064982
-0.076286
-0.090921
-0.10111
-0.1101
-0.11686
-0.11686
-0.11686
-0.11121
-0.10111
-0.094352
-0.085269
-0.070634
-0.056706
-0.045402
-0.03753
-0.027336
-0.021684
-0.014922
-0.012702
-0.014922
-0.019464
-0.030768
-0.043182
-0.056706
-0.07023
-0.082645
-0.093948
-0.10182
-0.1108
-0.11201
-0.11535
-0.11201
-0.10899
-0.096573
-0.085269
-0.070634
-0.051458
-0.036823
-0.023198
-0.010784
-0.0018016
0.0060707
0.0095023
0.011723
0.011723
0.0083921
-0.0018016
-0.010784
-0.020978
-0.034502
-0.048026
-0.05711
-0.068414
-0.071744
-0.072855
-0.072855
-0.071744
-0.064579
-0.053275
-0.042072
-0.030768
-0.020574
-0.0092703
-0.0013979
0.0053642
0.013237
0.013237
0.015558
0.011016
0.004254
-0.0092703
-0.024006
-0.040861
-0.055596
-0.072451
-0.086076
-0.097279
-0.10747
-0.1108
-0.11423
-0.11201
-0.10636
-0.10071
-0.087186
-0.073662
-0.062358
-0.045402
-0.032988
-0.020574
-0.013812
-0.0070499
-0.0048294
-0.0025081
-0.0059396
-0.011592
-0.021684
-0.031878
-0.044292
-0.05822
-0.07023
-0.081534
-0.090517
-0.093948
-0.096169
-0.093948
-0.088297
-0.081534
-0.071341
-0.057816
-0.040861
-0.026226
-0.011592
0.0008225
0.011016
0.019999
0.026761
0.030192
0.032413
0.02343
0.016668
0.0064744
-0.0070499
-0.018354
-0.032988
-0.045402
-0.055596
-0.065689
-0.07023
-0.073662
-0.071341
-0.064579
-0.060037
-0.047724
-0.03642
-0.024006
-0.012702
0.0019327
0.012126
0.018889
0.02232
0.025651
0.02343
0.019999
0.014347
0.0031438
-0.0081601
-0.021684
-0.03531
-0.051054
-0.061248
-0.0669
-0.071341
-0.073662
-0.07023
-0.064579
-0.057816
-0.047724
-0.03531
-0.022895
-0.010481
0.004254
0.019999
0.026761
0.029082
0.033624
0.032413
0.025651
0.02121
0.012126
-0.0025081
-0.016032
-0.030768
-0.043182
-0.055596
-0.065689
-0.076993
-0.082645
-0.083755
-0.082645
-0.078103
-0.072451
-0.061248
-0.051054
-0.03864
-0.020574
-0.0092703
0.0008225
0.013237
0.018889
0.02232
0.019999
0.019999
0.0087958
-0.0025081
-0.017244
-0.029658
-0.046513
-0.057816
-0.06912
-0.082645
-0.089407
-0.090517
-0.088297
-0.082645
-0.074772
-0.06801
-0.060037
-0.049944
-0.03642
-0.022895
-0.011592
0.000116
0.0090986
0.013237
0.014347
0.014347
0.0087958
0.0008225
-0.010481
-0.020574
-0.030768
-0.042072
-0.051054
-0.060037
-0.07023
-0.074772
-0.079314
-0.078103
-0.073662
-0.06912
-0.060037
-0.053275
-0.042072
-0.031878
-0.021684
-0.010481
-0.0036183
-0.0025081
-0.0025081
-0.0081601
-0.016032
-0.026226
-0.042072
-0.057816
-0.072451
-0.083755
-0.09849
-0.10858
-0.11878
-0.12443
-0.12887
-0.13008
-0.12554
-0.121
-0.11646
-0.10747
-0.097279
-0.084865
-0.072451
-0.065689
-0.054486
-0.046513
-0.043182
-0.03642
-0.03864
-0.043182
-0.046513
-0.051054
-0.060037
-0.06801
-0.073662
-0.081534
-0.089407
-0.095059
-0.0996
-0.10182
-0.10071
-0.09849
-0.091627
-0.087186
-0.080424
-0.0669
-0.060037
-0.049944
-0.03975
-0.032988
-0.027336
-0.030768
-0.032988
-0.03975
-0.046513
-0.061248
-0.076286
-0.090517
-0.10333
-0.11464
-0.12473
-0.1323
-0.13906
-0.14239
-0.1436
-0.14017
-0.13906
-0.1323
-0.13008
-0.121
-0.11423
-0.10636
-0.10071
-0.093948
-0.088297
-0.084865
-0.084865
-0.086076
-0.087186
-0.091627
-0.096169
-0.10404
-0.11201
-0.11535
-0.12211
-0.12554
-0.13008
-0.1323
-0.13008
-0.12927
-0.12665
-0.11767
-0.11232
-0.10677
-0.096573
-0.0887
-0.078507
-0.068414
-0.063872
-0.061551
-0.062762
-0.066092
-0.068414
-0.075176
-0.084158
-0.090921
-0.098793
-0.10788
-0.11232
-0.11686
-0.12029
-0.12251
-0.12705
-0.12443
-0.12322
-0.11989
-0.11201
-0.10182
-0.095059
-0.086076
-0.076993
-0.07023
-0.065689
-0.062358
-0.057816
-0.055596
-0.052164
-0.054486
-0.054486
-0.055596
-0.058927
-0.0669
-0.071341
-0.074772
-0.076993
-0.077396
-0.079617
-0.075176
-0.075176
-0.070634
-0.066092
-0.064982
-0.060441
-0.053678
-0.045806
-0.042374
-0.039044
-0.037934
-0.037934
-0.041264
-0.043586
-0.048026
-0.053678
-0.05933
-0.067203
-0.072855
-0.077396
-0.086379
-0.089407
-0.092838
-0.097279
-0.10182
-0.10525
-0.10525
-0.09849
-0.092838
-0.083755
-0.080424
-0.075882
-0.06912
-0.064579
-0.060037
-0.060037
-0.054486
-0.052164
-0.053275
-0.048834
-0.047724
-0.047724
-0.049944
-0.053275
-0.054486
-0.062358
-0.063468
-0.061248
-0.061248
-0.062358
-0.058927
-0.057816
-0.055596
-0.049944
-0.047724
-0.040861
-0.03864
-0.03753
-0.03642
-0.03642
-0.03531
-0.040861
-0.040861
-0.046513
-0.051054
-0.053275
-0.055596
-0.062358
-0.065689
-0.0669
-0.07023
-0.073662
-0.076993
-0.081534
-0.083755
-0.084865
-0.081534
-0.081534
-0.080424
-0.075882
-0.074772
-0.07023
-0.06801
-0.064579
-0.062358
-0.057816
-0.052164
-0.046513
-0.045402
-0.044292
-0.043182
-0.03864
-0.03864
-0.03753
-0.03864
-0.03864
-0.03864
-0.03975
-0.042072
-0.042072
-0.043182
-0.042072
-0.03975
-0.03753
-0.034098
-0.034098
-0.027336
-0.02885
-0.030768
-0.035612
-0.03753
-0.040154
-0.042374
-0.043586
-0.045402
-0.051054
-0.053275
-0.049944
-0.054486
-0.057816
-0.062358
-0.0669
-0.072451
-0.071341
-0.078103
-0.076993
-0.079314
-0.081534
-0.080424
-0.081534
-0.083755
-0.088297
-0.091627
-0.089407
-0.089407
-0.087186
-0.084865
-0.081534
-0.079314
-0.074772
-0.071341
-0.0669
-0.061248
-0.055596
-0.052164
-0.052164
-0.046513
-0.045402
-0.042072
-0.03864
-0.03642
-0.030768
-0.027336
-0.026226
-0.02663
-0.02885
-0.02885
-0.031172
-0.031172
-0.033392
-0.035612
-0.035612
-0.032282
-0.02885
-0.02885
-0.02774
-0.02774
-0.02774
-0.031172
-0.031878
-0.034098
-0.03531
-0.03753
-0.03975
-0.03975
-0.045402
-0.049944
-0.051054
-0.053275
-0.055596
-0.057816
-0.060037
-0.062358
-0.062358
-0.060037
-0.056706
-0.053275
-0.052164
-0.048834
-0.046513
-0.042072
-0.03753
-0.034098
-0.031878
-0.027336
-0.027336
-0.028446
-0.02663
-0.02663
-0.02996
-0.032282
-0.033392
-0.042374
-0.044696
-0.046916
-0.050348
-0.050348
-0.052568
-0.052568
-0.051458
-0.048026
-0.043586
-0.03975
-0.034098
-0.032988
-0.028446
-0.028446
-0.029658
-0.028446
-0.030768
-0.028446
-0.031878
-0.034098
-0.03642
-0.03864
-0.043182
-0.043182
-0.045402
-0.047724
-0.046513
-0.046513
-0.043182
-0.044292
-0.03975
-0.03531
-0.026226
-0.022895
-0.010481
-0.0048294
0.0019327
0.0087958
0.015558
0.019999
0.02454
0.02343
0.026761
0.027972
0.026761
